@relation auto-analyze-full

@attribute ID numeric
@attribute neg numeric
@attribute neu numeric
@attribute pos numeric
@attribute compound numeric
@attribute class {negative,positive,neutral}

@data
58478,0,0.776,0.224,0.6705,positive
47261,0.014,0.891,0.096,0.8978,neutral
1093,0.016,0.811,0.173,0.971,positive
59595,0.09,0.72,0.19,0.8953,negative
51363,0.043,0.784,0.173,0.8169,neutral
41890,0,0.823,0.177,0.9862,positive
53198,0.044,0.908,0.047,0.0428,positive
63691,0.085,0.728,0.187,0.784,positive
63604,0,0.938,0.062,0.4404,positive
42820,0.066,0.74,0.193,0.9715,positive
17692,0.036,0.784,0.179,0.984,positive
2057,0,0.791,0.209,0.9806,positive
10813,0,0.744,0.256,0.4767,positive
66842,0.031,0.779,0.19,0.9381,negative
25072,0.066,0.707,0.227,0.9456,positive
42291,0,0.618,0.382,0.9541,positive
2509,0.239,0.761,0,-0.623,negative
66731,0,0.717,0.283,0.966,positive
1730,0,0.746,0.254,0.8718,positive
61694,0.098,0.753,0.149,0.6474,neutral
59416,0,0.738,0.262,0.9136,positive
62874,0.039,0.799,0.161,0.941,positive
44747,0.131,0.753,0.116,-0.3873,neutral
55333,0.029,0.851,0.12,0.9181,positive
35993,0.041,0.799,0.16,0.6114,positive
10463,0.052,0.869,0.079,0.6095,positive
30670,0.075,0.701,0.224,0.8544,positive
70719,0.025,0.7,0.276,0.9783,positive
46222,0.044,0.818,0.138,0.6705,positive
60327,0,0.743,0.257,0.9627,positive
7344,0.044,0.799,0.157,0.7701,positive
53053,0.039,0.784,0.176,0.9437,positive
58991,0.046,0.693,0.26,0.9923,positive
34480,0.045,0.9,0.055,-0.0644,negative
10237,0,1,0,0,positive
27749,0.073,0.927,0,-0.2023,positive
8044,0,0.792,0.208,0.7266,negative
66733,0,0.827,0.173,0.8609,positive
11260,0,0.931,0.069,0.7579,negative
31043,0,0.869,0.131,0.9042,positive
38593,0,0.742,0.258,0.9051,positive
15535,0,0.779,0.221,0.9692,positive
93,0.065,0.828,0.107,0.3378,negative
25811,0.243,0.757,0,-0.5371,negative
42305,0.122,0.744,0.134,0.4033,neutral
56799,0,0.813,0.187,0.9845,positive
31133,0.022,0.863,0.115,0.913,positive
66887,0.066,0.685,0.249,0.9208,positive
33179,0,0.75,0.25,0.9432,positive
51650,0.04,0.737,0.223,0.8287,negative
22911,0,0.828,0.172,0.8016,neutral
33897,0.096,0.762,0.142,0.7205,positive
50488,0,0.826,0.174,0.932,neutral
37374,0.032,0.794,0.174,0.9417,neutral
59170,0.034,0.795,0.171,0.8376,positive
8572,0.187,0.783,0.03,-0.923,negative
57431,0.222,0.778,0,-0.8126,negative
18804,0.059,0.799,0.142,0.7787,positive
29464,0.039,0.618,0.342,0.9619,positive
2458,0.043,0.867,0.09,0.8651,negative
28080,0.016,0.842,0.142,0.9507,positive
17482,0.121,0.815,0.065,-0.9278,negative
58429,0,0.731,0.269,0.9274,positive
5024,0,0.784,0.216,0.906,positive
50187,0.022,0.748,0.23,0.9897,neutral
68538,0,0.791,0.209,0.9891,positive
27911,0.213,0.615,0.172,0.1511,neutral
33147,0,0.915,0.085,0.6249,positive
31007,0,0.734,0.266,0.9831,positive
7854,0.026,0.641,0.333,0.9924,positive
48687,0.065,0.689,0.246,0.9783,neutral
38085,0.148,0.836,0.016,-0.9595,negative
65973,0,0.882,0.118,0.8439,positive
35230,0,0.639,0.361,0.9674,positive
24492,0.045,0.791,0.164,0.8858,positive
37670,0.03,0.854,0.116,0.8754,neutral
62791,0,0.787,0.213,0.9893,positive
46411,0.019,0.879,0.102,0.933,neutral
24268,0.162,0.642,0.195,0.0954,negative
65025,0,0.538,0.462,0.9694,positive
5367,0.039,0.677,0.284,0.9568,positive
12569,0.162,0.727,0.111,-0.3544,negative
53324,0.056,0.944,0,-0.3802,negative
35494,0,0.796,0.204,0.8588,positive
55794,0,0.768,0.232,0.994,positive
43689,0,0.849,0.151,0.4939,neutral
39990,0,0.831,0.169,0.7964,neutral
53217,0.044,0.789,0.167,0.9515,positive
40511,0.065,0.817,0.118,0.6083,neutral
15231,0.038,0.826,0.135,0.8225,negative
32350,0,0.862,0.138,0.3724,positive
50081,0,0.787,0.213,0.9711,neutral
17513,0.137,0.834,0.03,-0.9385,negative
59009,0,0.826,0.174,0.6696,positive
20936,0.06,0.786,0.154,0.8502,negative
28014,0.422,0.578,0,-0.8591,negative
69611,0.117,0.595,0.289,0.8814,positive
48276,0,0.728,0.272,0.9919,positive
70748,0.044,0.635,0.321,0.9545,positive
61414,0,0.814,0.186,0.6908,positive
969,0,1,0,0,positive
36720,0.166,0.657,0.177,0.1027,positive
46431,0,0.862,0.138,0.7469,neutral
5023,0.08,0.675,0.245,0.9776,positive
20993,0.03,0.787,0.182,0.9755,positive
42669,0.032,0.741,0.226,0.8719,positive
32276,0.138,0.723,0.14,0.0716,negative
24711,0.104,0.713,0.183,0.5106,negative
13172,0.063,0.838,0.1,0.401,negative
23913,0,0.916,0.084,0.5574,positive
48937,0.057,0.778,0.165,0.872,neutral
39214,0.139,0.648,0.213,0.5574,negative
62178,0,0.757,0.243,0.9877,positive
54815,0,1,0,0,positive
48323,0.028,0.853,0.119,0.9322,positive
55661,0,0.892,0.108,0.7181,positive
52465,0,0.692,0.308,0.9555,neutral
12199,0.032,0.839,0.129,0.6478,negative
54717,0.149,0.775,0.077,-0.9057,negative
37748,0.131,0.822,0.048,-0.8787,negative
33824,0,0.655,0.345,0.9349,positive
4061,0.046,0.499,0.455,0.9621,positive
15292,0.024,0.831,0.144,0.9605,positive
23088,0.079,0.862,0.059,-0.5,negative
54116,0.059,0.87,0.071,0.1119,positive
47127,0,0.806,0.194,0.9116,positive
43225,0,0.809,0.191,0.8906,positive
9612,0.112,0.788,0.101,-0.1531,negative
65054,0.018,0.86,0.122,0.9111,positive
13158,0,0.653,0.347,0.933,positive
27979,0.182,0.763,0.055,-0.5411,negative
35195,0,0.911,0.089,0.7488,positive
56695,0.045,0.81,0.146,0.9638,positive
10818,0.026,0.884,0.09,0.8707,neutral
65542,0.019,0.757,0.224,0.9735,positive
211,0.104,0.748,0.148,0.4588,positive
71575,0.04,0.62,0.34,0.9606,positive
49706,0.057,0.811,0.132,0.4422,neutral
21683,0.062,0.839,0.098,0.4588,neutral
40834,0.092,0.823,0.085,-0.5048,negative
23975,0.028,0.712,0.26,0.9905,positive
61690,0,1,0,0,positive
11780,0,0.892,0.108,0.5267,negative
24230,0.069,0.771,0.161,0.9147,positive
35744,0,0.596,0.404,0.9709,positive
4910,0.145,0.781,0.074,-0.4788,negative
25658,0.036,0.907,0.057,0.296,negative
35079,0,0.764,0.236,0.944,positive
15386,0.024,0.923,0.054,0.4215,positive
55450,0.05,0.874,0.076,0.34,positive
65788,0,0.899,0.101,0.8961,positive
71569,0,0.674,0.326,0.9541,positive
32855,0,0.569,0.431,0.8705,positive
59932,0.08,0.799,0.122,0.7029,positive
58736,0,0.875,0.125,0.8702,positive
36671,0,0.831,0.169,0.6696,positive
31790,0.019,0.831,0.15,0.8683,positive
14989,0,0.687,0.313,0.8016,positive
30830,0.042,0.903,0.055,0.1531,positive
14475,0.055,0.643,0.302,0.9525,positive
50022,0,0.776,0.224,0.9431,neutral
63768,0.208,0.792,0,-0.6124,negative
41588,0.151,0.774,0.075,-0.8582,positive
10508,0.082,0.752,0.166,0.9452,negative
41089,0.117,0.782,0.102,0.1431,negative
28464,0,0.844,0.156,0.8353,negative
30946,0.056,0.764,0.18,0.7494,positive
57678,0,0.849,0.151,0.6547,positive
66007,0,0.825,0.175,0.8033,neutral
26803,0.112,0.844,0.044,-0.7088,negative
4300,0,0.757,0.243,0.9686,positive
60757,0.027,0.791,0.182,0.9764,positive
5507,0.027,0.661,0.311,0.9731,positive
58806,0,0.847,0.153,0.9804,positive
18348,0.041,0.827,0.132,0.7958,neutral
23862,0.041,0.78,0.179,0.9681,positive
59562,0.038,0.884,0.077,0.734,positive
33426,0.324,0.676,0,-0.7717,negative
23469,0.034,0.661,0.304,0.957,neutral
52077,0,0.755,0.245,0.8302,positive
4961,0.091,0.77,0.138,0.4588,negative
32763,0,0.758,0.242,0.9041,positive
26444,0.071,0.546,0.383,0.9506,positive
49964,0.03,0.858,0.112,0.8237,neutral
67036,0,0.9,0.1,0.6249,positive
46384,0,0.818,0.182,0.7003,neutral
62531,0.047,0.86,0.093,0.7164,positive
37599,0.041,0.754,0.206,0.886,negative
34548,0.027,0.923,0.05,0.4939,negative
59772,0,0.811,0.189,0.9651,positive
36981,0.124,0.876,0,-0.4015,negative
59016,0.023,0.635,0.342,0.9812,positive
68727,0.036,0.692,0.272,0.9937,positive
38602,0.058,0.785,0.157,0.8781,neutral
35227,0,0.76,0.24,0.8575,positive
16469,0,0.926,0.074,0.4767,positive
11834,0.073,0.845,0.082,0.0772,negative
59643,0,1,0,0,negative
59193,0.03,0.878,0.092,0.8308,positive
13879,0.023,0.737,0.24,0.9915,positive
40334,0.18,0.731,0.088,-0.9354,negative
14466,0.016,0.678,0.306,0.995,positive
70812,0,0.695,0.305,0.9538,positive
34369,0.033,0.813,0.154,0.9579,positive
6925,0,0.825,0.175,0.8462,positive
50781,0.006,0.741,0.253,0.9951,positive
39257,0.122,0.745,0.133,0.2015,neutral
31410,0.026,0.773,0.201,0.9817,positive
70527,0,0.759,0.241,0.9861,positive
59059,0.043,0.681,0.276,0.9831,positive
54802,0.054,0.806,0.14,0.894,neutral
9576,0,0.75,0.25,0.875,positive
48814,0.042,0.818,0.14,0.8214,positive
7764,0.069,0.724,0.208,0.9124,positive
60162,0.016,0.773,0.211,0.9814,positive
61852,0,0.747,0.253,0.8591,positive
47096,0.014,0.839,0.148,0.9557,neutral
30430,0.073,0.774,0.153,0.3641,neutral
25813,0.08,0.686,0.233,0.9453,positive
67549,0,0.845,0.155,0.9028,positive
9476,0.51,0.49,0,-0.8065,positive
40687,0.026,0.904,0.07,0.5889,positive
11637,0.064,0.791,0.144,0.9016,neutral
43036,0.067,0.89,0.044,-0.5303,negative
19060,0.015,0.883,0.102,0.908,negative
7835,0,0.678,0.322,0.9168,positive
23341,0,0.694,0.306,0.8788,positive
32968,0.028,0.713,0.259,0.9529,positive
44403,0.139,0.79,0.071,-0.2505,negative
62261,0.066,0.77,0.163,0.9652,positive
65305,0.112,0.888,0,-0.5848,positive
20093,0.027,0.826,0.147,0.9561,positive
8309,0.093,0.813,0.095,0.2732,negative
14788,0.033,0.775,0.193,0.9477,positive
55644,0.044,0.809,0.147,0.8797,positive
41576,0.027,0.898,0.075,0.7096,neutral
22062,0.034,0.904,0.062,0.5789,negative
25781,0.236,0.725,0.039,-0.9885,negative
26349,0.042,0.958,0,-0.5719,negative
34674,0,0.842,0.158,0.8591,positive
15172,0.062,0.872,0.066,-0.1427,negative
37093,0,1,0,0,negative
23781,0.049,0.916,0.035,-0.1759,negative
4513,0,0.802,0.198,0.7125,positive
24157,0,1,0,0,negative
64169,0,0.717,0.283,0.8873,positive
40359,0.121,0.879,0,-0.296,negative
4601,0,0.605,0.395,0.8338,negative
66337,0.054,0.827,0.118,0.8719,negative
52653,0.082,0.822,0.096,0.128,negative
49826,0,0.929,0.071,0.5346,positive
62079,0.04,0.711,0.249,0.97,positive
1818,0,0.679,0.321,0.9629,positive
8601,0.071,0.826,0.103,0.453,negative
33865,0.038,0.716,0.246,0.9725,positive
16234,0.011,0.803,0.186,0.9736,positive
32770,0,0.726,0.274,0.8908,positive
45250,0.042,0.784,0.174,0.9696,neutral
71804,0.031,0.818,0.15,0.9709,positive
9190,0.081,0.752,0.166,0.7236,positive
51546,0,0.787,0.213,0.8779,positive
34401,0,0.683,0.317,0.8795,positive
5184,0.122,0.824,0.055,-0.7067,negative
56283,0.041,0.838,0.121,0.8083,positive
29411,0.031,0.621,0.348,0.9844,positive
17529,0,0.842,0.158,0.8585,positive
70820,0.018,0.871,0.11,0.9473,positive
54242,0.052,0.775,0.173,0.8412,positive
55825,0,0.833,0.167,0.9423,positive
1648,0.207,0.793,0,-0.5267,negative
63947,0,0.892,0.108,0.9292,positive
68259,0,0.758,0.242,0.9245,positive
23030,0.03,0.844,0.126,0.92,neutral
38374,0.061,0.862,0.077,0.1573,positive
58863,0.013,0.861,0.126,0.8287,positive
64775,0.087,0.857,0.056,-0.4417,negative
34988,0.025,0.866,0.109,0.6249,positive
67396,0.072,0.766,0.162,0.8738,neutral
3409,0,0.812,0.188,0.9794,positive
4079,0,0.916,0.084,0.8016,positive
11896,0,0.688,0.313,0.6124,negative
50026,0.008,0.812,0.179,0.9857,positive
29795,0.07,0.829,0.101,0.5312,negative
44527,0.093,0.648,0.259,0.9395,neutral
18084,0.014,0.835,0.152,0.9652,positive
41092,0,0.794,0.206,0.8658,positive
62766,0.009,0.852,0.139,0.9437,positive
44377,0,1,0,0,positive
48669,0.031,0.617,0.352,0.9956,neutral
2665,0.071,0.823,0.106,0.6124,negative
13736,0.069,0.79,0.141,0.8304,negative
6963,0.035,0.675,0.289,0.9412,positive
39300,0.022,0.918,0.06,0.4815,neutral
15615,0.138,0.84,0.022,-0.8749,negative
5311,0.02,0.815,0.165,0.9642,positive
59080,0.094,0.679,0.228,0.7975,positive
26788,0.201,0.766,0.033,-0.9359,negative
51131,0.071,0.789,0.141,0.8537,negative
64341,0.02,0.866,0.114,0.8766,positive
70688,0.053,0.67,0.276,0.946,positive
45117,0,1,0,0,neutral
61182,0.02,0.823,0.158,0.8718,positive
69221,0,0.726,0.274,0.9684,positive
11957,0,0.824,0.176,0.836,positive
29710,0.019,0.741,0.24,0.9847,positive
7820,0,0.82,0.18,0.8053,positive
43087,0,0.859,0.141,0.3182,positive
33198,0,0.673,0.327,0.9867,positive
29445,0,0.634,0.366,0.9878,positive
66564,0.02,0.75,0.23,0.9831,positive
66177,0.253,0.671,0.076,-0.9329,negative
11739,0.03,0.775,0.195,0.9395,positive
35033,0,0.678,0.322,0.9818,positive
25756,0.018,0.819,0.163,0.9717,negative
31220,0,0.897,0.103,0.8287,positive
24952,0,0.604,0.396,0.8467,positive
62013,0,0.772,0.228,0.7579,positive
28762,0.119,0.749,0.132,-0.1477,negative
13713,0,0.679,0.321,0.961,positive
43040,0,0.788,0.212,0.7851,positive
26570,0.045,0.791,0.164,0.6627,negative
64710,0.202,0.736,0.062,-0.7932,negative
1032,0.014,0.694,0.292,0.9866,positive
12767,0.162,0.838,0,-0.5067,negative
21896,0,0.841,0.159,0.9349,positive
2717,0.075,0.687,0.239,0.875,positive
53101,0.024,0.842,0.134,0.9642,neutral
68863,0,0.847,0.153,0.9198,positive
66922,0.079,0.83,0.09,0.0772,negative
69143,0,0.846,0.154,0.9463,neutral
34756,0.03,0.769,0.201,0.9812,positive
43894,0.032,0.828,0.141,0.9639,neutral
35373,0.015,0.719,0.266,0.9797,positive
15992,0.092,0.908,0,-0.8257,negative
10984,0,0.819,0.181,0.9151,positive
33469,0,0.893,0.107,0.8777,negative
62737,0,0.83,0.17,0.8016,positive
47436,0.033,0.876,0.091,0.434,neutral
36872,0.093,0.826,0.081,-0.3687,negative
27746,0.087,0.78,0.133,0.3818,negative
64354,0.031,0.74,0.23,0.9225,positive
56664,0.031,0.864,0.105,0.7758,positive
20090,0.066,0.761,0.174,0.9661,positive
18418,0,0.702,0.298,0.9844,neutral
36606,0,1,0,0,positive
2710,0,0.728,0.272,0.9579,positive
44859,0.104,0.851,0.045,-0.9034,neutral
52747,0,0.786,0.214,0.8356,neutral
10738,0.056,0.707,0.237,0.8583,positive
69957,0.046,0.658,0.296,0.9554,neutral
45269,0.026,0.802,0.172,0.9829,positive
65276,0,0.851,0.149,0.9675,positive
8822,0.183,0.725,0.092,-0.4792,neutral
7681,0.045,0.691,0.264,0.9914,positive
27937,0.169,0.7,0.132,-0.2263,negative
43244,0,1,0,0,positive
68710,0.07,0.756,0.174,0.714,positive
10066,0.123,0.877,0,-0.4707,negative
21562,0.176,0.747,0.076,-0.9046,negative
43621,0.028,0.764,0.208,0.9866,neutral
8194,0.034,0.87,0.096,0.7985,negative
30617,0,0.674,0.326,0.9429,positive
7989,0.051,0.777,0.172,0.7863,positive
17919,0.042,0.792,0.166,0.9121,positive
28368,0.034,0.638,0.328,0.9921,positive
60269,0,0.783,0.217,0.9211,positive
32158,0.083,0.782,0.135,0.7494,neutral
8451,0.124,0.824,0.052,-0.5459,negative
49631,0.02,0.901,0.08,0.8845,positive
36190,0.016,0.697,0.288,0.9739,positive
24655,0.103,0.823,0.074,0.2598,positive
36123,0.029,0.859,0.113,0.8648,positive
12881,0,0.769,0.231,0.75,negative
34068,0,0.732,0.268,0.8943,positive
36338,0.08,0.865,0.055,-0.4767,negative
32181,0,1,0,0,negative
16574,0.042,0.834,0.124,0.6643,neutral
69615,0,0.614,0.386,0.9683,positive
65473,0.073,0.927,0,-0.2023,negative
63598,0,0.645,0.355,0.9705,positive
50297,0.046,0.745,0.209,0.9412,positive
11507,0,0.578,0.422,0.9901,positive
26947,0.176,0.802,0.023,-0.9743,negative
32237,0,0.669,0.331,0.8854,positive
52266,0.014,0.867,0.12,0.8881,positive
397,0,0.757,0.243,0.9831,positive
67138,0.099,0.681,0.22,0.9454,neutral
4893,0.05,0.834,0.116,0.7322,negative
45362,0.107,0.671,0.222,0.9373,neutral
41933,0.106,0.833,0.061,-0.25,negative
44418,0.093,0.763,0.144,0.8569,positive
23191,0.086,0.676,0.238,0.6027,negative
55150,0,0.887,0.113,0.8975,positive
59632,0,0.64,0.36,0.968,positive
7036,0.044,0.874,0.081,0.7362,positive
59533,0.049,0.923,0.028,-0.4194,neutral
63626,0,0.74,0.26,0.811,positive
62386,0.034,0.647,0.319,0.988,positive
16954,0.093,0.839,0.068,-0.3797,negative
30525,0.049,0.79,0.161,0.9204,positive
47709,0.032,0.814,0.154,0.8495,neutral
53052,0.062,0.879,0.059,0.2707,positive
1938,0.054,0.517,0.428,0.945,positive
51088,0.044,0.684,0.271,0.9907,neutral
36845,0.097,0.762,0.14,0.5647,neutral
35780,0,0.672,0.328,0.9718,positive
8790,0.052,0.854,0.094,0.5141,negative
19123,0.014,0.858,0.128,0.97,neutral
50700,0.065,0.76,0.175,0.9134,neutral
23185,0.074,0.722,0.203,0.9607,negative
3685,0,0.843,0.157,0.8921,positive
7399,0.012,0.747,0.241,0.9857,positive
48102,0.014,0.852,0.135,0.9317,neutral
4114,0.039,0.733,0.228,0.9283,positive
41734,0,0.815,0.185,0.972,positive
43975,0,0.909,0.091,0.8376,neutral
47852,0.041,0.868,0.091,0.8002,negative
62409,0.02,0.707,0.272,0.98,positive
15522,0.106,0.865,0.028,-0.8611,neutral
70018,0.04,0.829,0.131,0.8733,neutral
61851,0.054,0.616,0.33,0.9042,positive
23949,0.055,0.836,0.109,0.7899,positive
5065,0,0.614,0.386,0.9971,positive
58139,0.166,0.834,0,-0.6801,negative
7561,0.037,0.681,0.282,0.975,positive
54222,0.047,0.804,0.149,0.9224,positive
22953,0.1,0.873,0.027,-0.464,negative
11320,0.035,0.78,0.185,0.9274,positive
11710,0.025,0.801,0.174,0.9616,positive
69728,0.108,0.73,0.162,0.1425,negative
4181,0.04,0.788,0.172,0.891,positive
19374,0.108,0.853,0.039,-0.9271,negative
22757,0.019,0.834,0.147,0.8991,positive
34955,0,0.376,0.624,0.9485,positive
23484,0,0.829,0.171,0.9246,neutral
38916,0,0.955,0.045,0.6369,negative
48840,0.024,0.831,0.144,0.9751,neutral
13549,0.045,0.772,0.183,0.9336,positive
47496,0,0.859,0.141,0.973,positive
66929,0,0.883,0.117,0.8079,negative
19278,0,0.824,0.176,0.9381,positive
10777,0.029,0.819,0.152,0.9476,positive
26417,0,0.829,0.171,0.836,positive
10067,0,0.572,0.428,0.9583,positive
11106,0.146,0.73,0.124,-0.128,negative
57933,0.013,0.76,0.227,0.9897,positive
24218,0.063,0.877,0.06,-0.0522,positive
45659,0,0.867,0.133,0.7717,neutral
59103,0,0.542,0.458,0.9744,positive
6144,0.084,0.822,0.094,0.2926,neutral
9817,0.083,0.836,0.081,-0.3071,negative
4051,0.115,0.841,0.044,-0.8054,negative
67262,0,0.751,0.249,0.8832,neutral
19174,0.123,0.815,0.062,-0.8745,negative
6576,0,0.904,0.096,0.5093,negative
43114,0,0.623,0.377,0.9446,positive
15996,0.113,0.603,0.284,0.6267,positive
51812,0.082,0.752,0.167,0.9224,neutral
63946,0,0.705,0.295,0.9952,positive
2365,0,0.781,0.219,0.9744,positive
9181,0.174,0.692,0.134,-0.5346,negative
24200,0.036,0.904,0.06,0.2957,positive
60885,0,0.796,0.204,0.8741,positive
54129,0,0.837,0.163,0.8605,positive
39892,0.014,0.766,0.22,0.9752,neutral
23664,0,0.753,0.247,0.8957,positive
59336,0.035,0.686,0.279,0.9772,positive
31248,0.03,0.622,0.348,0.9719,positive
25753,0.204,0.796,0,-0.6808,negative
45801,0.174,0.736,0.09,-0.8081,negative
53749,0,0.92,0.08,0.4215,neutral
16662,0.024,0.875,0.101,0.6808,positive
9273,0.111,0.732,0.157,0.8766,positive
9224,0.15,0.798,0.053,-0.6124,negative
30421,0.126,0.866,0.009,-0.9411,negative
44146,0.095,0.796,0.109,0.1653,negative
31125,0,0.617,0.383,0.9773,positive
61282,0,0.526,0.474,0.9516,positive
44116,0.074,0.926,0,-0.504,negative
34465,0.009,0.768,0.223,0.9838,positive
22139,0.047,0.903,0.05,0.3291,positive
37997,0,0.916,0.084,0.3182,negative
23563,0,0.517,0.483,0.962,positive
69948,0.042,0.571,0.387,0.9636,positive
30449,0,0.753,0.247,0.9257,positive
4307,0.15,0.77,0.08,-0.8084,negative
27178,0.019,0.852,0.13,0.9586,positive
48433,0.026,0.893,0.081,0.8844,neutral
33576,0.37,0.549,0.081,-0.9195,negative
50386,0.042,0.741,0.218,0.9889,neutral
66221,0.059,0.881,0.059,0.0038,negative
32466,0.157,0.755,0.088,-0.7469,neutral
54092,0.022,0.698,0.281,0.9782,positive
65402,0.031,0.899,0.07,0.5304,neutral
52322,0,0.864,0.136,0.672,negative
4238,0,0.593,0.407,0.9371,positive
43095,0.054,0.742,0.204,0.9304,neutral
23330,0,0.845,0.155,0.8807,positive
53921,0,0.862,0.138,0.7346,positive
68590,0.054,0.677,0.269,0.9486,positive
17557,0.035,0.818,0.147,0.7906,neutral
10989,0.35,0.65,0,-0.4003,positive
57705,0,0.596,0.404,0.9167,positive
22389,0,0.81,0.19,0.9413,neutral
40685,0,0.839,0.161,0.7863,positive
10899,0,1,0,0,negative
48781,0.027,0.765,0.208,0.985,neutral
59196,0.027,0.756,0.217,0.956,positive
12026,0.181,0.664,0.155,-0.1121,negative
47901,0.082,0.774,0.144,0.8809,positive
42388,0,0.853,0.147,0.8704,positive
61545,0,0.796,0.204,0.9278,positive
20899,0.041,0.851,0.109,0.6358,positive
48039,0.041,0.791,0.168,0.9567,neutral
11781,0.06,0.94,0,-0.4554,neutral
18257,0,0.848,0.152,0.9787,neutral
36623,0,0.849,0.151,0.8126,negative
65715,0,0.786,0.214,0.9722,positive
42856,0.068,0.699,0.232,0.8552,positive
1058,0.044,0.769,0.187,0.8439,positive
1276,0.23,0.727,0.043,-0.9687,negative
25101,0.045,0.734,0.222,0.9781,positive
70463,0.05,0.833,0.117,0.4588,neutral
57196,0.132,0.589,0.279,0.8873,positive
3471,0,0.799,0.201,0.807,positive
60675,0.066,0.59,0.344,0.8384,positive
15834,0,0.746,0.254,0.99,positive
36361,0.033,0.592,0.375,0.9864,positive
6877,0.05,0.575,0.375,0.9777,positive
16846,0,0.746,0.254,0.9804,neutral
14612,0.074,0.721,0.205,0.8396,positive
58117,0.106,0.894,0,-0.3612,negative
33810,0,0.975,0.025,0.3892,positive
7741,0,0.642,0.358,0.9245,positive
34127,0,0.656,0.344,0.9017,positive
71373,0.034,0.776,0.19,0.968,positive
66736,0.093,0.816,0.091,-0.0176,negative
30502,0.119,0.881,0,-0.3182,negative
23981,0,0.656,0.344,0.9403,positive
13306,0.081,0.747,0.172,0.714,negative
25807,0,1,0,0,neutral
59409,0.157,0.773,0.07,-0.7248,negative
34258,0,0.819,0.181,0.8658,positive
48677,0.038,0.743,0.219,0.9771,neutral
66219,0.03,0.94,0.031,0.0258,neutral
53195,0.021,0.697,0.282,0.9908,positive
40726,0,0.697,0.303,0.8458,positive
54039,0.04,0.853,0.107,0.8919,positive
71557,0.03,0.812,0.158,0.7746,positive
17580,0.058,0.942,0,-0.0434,positive
71326,0.17,0.635,0.196,0.4361,positive
23428,0.04,0.728,0.232,0.9858,positive
49884,0,0.855,0.145,0.8658,neutral
12376,0.135,0.865,0,-0.802,positive
63591,0,0.794,0.206,0.918,positive
63742,0.083,0.619,0.299,0.9688,positive
59729,0,0.877,0.123,0.8951,positive
15475,0,0.904,0.096,0.8436,neutral
33855,0,0.914,0.086,0.7081,positive
9123,0.042,0.852,0.106,0.7626,positive
52684,0.05,0.706,0.244,0.9864,positive
24619,0,0.78,0.22,0.6062,negative
70592,0.107,0.751,0.143,0.5424,negative
45351,0.058,0.775,0.167,0.7599,neutral
65801,0.08,0.812,0.108,0.3363,negative
8719,0,0.773,0.227,0.9217,positive
33166,0.035,0.733,0.232,0.9794,neutral
60519,0.118,0.741,0.141,0.465,positive
9206,0.03,0.879,0.091,0.7712,neutral
16874,0.248,0.719,0.034,-0.9843,negative
36004,0.037,0.805,0.157,0.9048,negative
49129,0.028,0.727,0.245,0.9476,neutral
54889,0,0.826,0.174,0.8115,positive
54545,0.017,0.847,0.136,0.8666,positive
